"key","message","comment","context"
"Run stock batch","Запустить пакет акций",,
"SO line","Строка предложения / Cmde клиента",,
"SO schedule line","Строка графика котировок / Cmde клиента",,
"SO schedule lines","Строки графика котировок / Cmde клиента",,
"SOL to invoice","Строки заказа для выставления счета",,
"Sale",,,
"Sale Batch","Пакетные Продажи",,
"Sale Order","Заказ на продажу",,
"Sale batch filters","Пакетные фильтры продаж",,
"Sale batches","Продажи партий",,
"Sale forecast","Прогноз продаж",,
"Sale order","Заказ на продажу",,
"Sale order date used for stock reservation","Дата заказа на продажу, используемая для резервирования запасов",,
"Sale order line","Строка предложения / Cmde клиента",,
"Sale order line to invoice","Командная строка для выставления счета",,
"Sale order lines to invoice","Строки заказа для выставления",,
"Sale order quantity","счета за количество в заказе на продажу",,
"Sale order without outgoing stock move","Заказы клиентов, ожидающие BL",,
"Sale order without stock move","заказы клиентов, ожидающие BL",,
"Sale orders","заказы клиентов",,
"SaleOrder",,,
"Sales","Продажи по заказу клиента",,
"Sales forecast","Прогнозы продаж",,
"Sales order","Заказы на продажу",,
"Sales order line","Строки из cmde клиента",,
"Sales orders","Коммерческое предложение / сметы",,
"Salesperson or buyer set","или покупатели",,
"Salespersons","Коммерческие",,
"Schedule",,,
"Schedule line list","Перечень графиков",,
"Security delay (days)","Безопасное время выполнения (дни)",,
"See projected stock","Посмотреть прогнозируемый запас",,
"See stock history","Просмотреть историю запасов",,
"Select",,,
"Select all",,,
"Select supplier partner","Выберите поставщика",,
"Select the lines to invoice","Выберите строки для выставления счета",,
"Select timetables to invoice","Выберите сроки для выставления",,
"Seq.","счета в секциях.",,
"Sequence to order MRP results","Последовательность сортировки результатов CBN",,
"Settings",,,
"Shipment Mode",,,
"Shipment mode","Способ доставки",,
"Shipping cost","Портовые сборы",,
"Show Total",,,
"Specific package",,,
"Standard",,,
"Standard delay (days)","Время выполнения заказа. (дни)",,
"Status","Статус",,
"Status considered to filter a purchase order","Статусы, которые следует учитывать в фильтре заказов на поставку",,
"Status considered to filter a sale order","Статусы, которые следует учитывать в фильтре заказов на продажу",,
"Statuses to take into account","Статусы, которые следует учитывать",,
"Stock",,,
"Stock details","Детали запаса",,
"Stock details by product","Сведения о запасах по товарам",,
"Stock history","История запасов",,
"Stock history line",,,
"Stock history updated","Обновленная история запасов",,
"Stock location","Расположение запаса",,
"Stock location is missing for the purchase order %s.","Расположение запаса отсутствует для заказа на поставку %s.",,
"Stock location is missing for the sale order %s.","Расположение запаса отсутствует для заказа %s.",,
"Stock location lines by product","Строка расположения запасов по продукту",,
"Stock move","движение запасов",,
"Stock move %s has already been invoiced.","Движение запасов %s уже было оплачено ранее",,
"Stock move %s has been created for this sale order","BL %s был сгенерирован для команды",,
"Stock move has already been totally invoiced.","Движение запасов было полностью оплачено.",,
"Stock move line","Линия движения запаса",,
"Stock move lines","Линии движения запаса",,
"Stock move lines concerned by cut off","Линии движения запасов, затронутые отключением",,
"Stock move type","Тип движения запаса",,
"Stock move(s) processed","Линия(и) движения запаса",,
"Stock moves","движения запаса",,
"Stock reservation feature cannot be active when we are managing stock locations on stock move line.","Резервирование запасов не может быть включено, если включено управление местоположениями запасов на линиях движения запасов.",,
"StockMove","Движение запасов",,
"Subscription","Подписка",,
"Subscription invoice generation report :","создание отчета о счетах за подписку",,
"Subscription invoices to validate","Счета-фактуры по подписке для подтверждения",,
"Suppl. Invoices","счетов-фактур поставщика",,
"Supplier",,,
"Supplier Arrivals","Поставщик услуг приема",,
"Supplier Stock Move to invoice","BR, подлежащий оплате",,
"Supplier arrival","BR",,
"Supplier arrivals management","Управление",,
"Supply chain config","конфигурацией BR. Цепочка Поставок",,
"Supply chain config (${ name })","Конфигурация. (${ имя })",,
"Supply chain configuration","Конфигурация Цепочки Поставок",,
"Supply chain configurations","Конфигурации цепочки поставок",,
"Supply method","Подходящий режим.",,
"Supplychain Batch","Пакет цепочки поставок",,
"Supplychain batch","Пакет цепочки поставок",,
"Supplychain batch filters","Массовая цепочка поставок фильтров для обработки",,
"Supplychain batches","Партии в цепочке поставок",,
"Take in account sub categories","Учет подкатегорий",,
"Task","Задача",,
"Tax number is missing on partner %s.","В нем отсутствует номер НДС на треть %s.",,
"Team","Команда",,
"Template","Модель",,
"Terminate purchase order on Receipt","Завершите командную строку поставщика при получении",,
"Terminate sale order on delivery","Завершать клиентские команды при доставке",,
"Terms","Сроки",,
"The allocated quantity must not be greater than the quantity in the stock move line %s.","Выделяемое количество не должно превышать количества движения запаса %s.",,
"The amount to be spread over the timetable is negative.","Оставшаяся сумма, подлежащая распределению по графику, является отрицательной.",,
"The amount to invoice is superior than the amount in the sale order","Сумма, подлежащая оплате, превышает сумму заказа",,
"The client is required and must be the same for all sale orders","Клиент является обязательным и должен быть одинаковым для всех клиентских команд",,
"The company %s doesn't have any configured sequence for MRP","Последовательность MRP не была настроена для компании %s .",,
"The company is required and must be the same for all purchase orders","Компания является обязательной и должна быть одинаковой для всех команд по закупкам",,
"The company is required and must be the same for all sale orders","Компания является обязательной и должна быть одинаковой для всех клиентских команд",,
"The component %s - %s not referenced in the product list selected for the MRP or in the BOM route should be added on the MRP.","Компонент %s - %s, не указанный в списке продуктов, выбранных в CBN или с помощью пути спецификации, должен быть добавлен в CBN.",,
"The currency is required and must be the same for all sale orders","Валюта является обязательной и должна быть одинаковой для всех клиентских команд",,
"The customer account is blocked because he has late payments.","Клиент заблокирован, потому что у него просрочены платежи.",,
"The delivered partner must be the same for all sale orders","Третья сторона, поставленная, должна быть одинаковой для всех заказов на продажу.",,
"The execution of MRP nВ°%s is now finished, you can click above to see the results.",,,
"The fiscal position must be the same for all purchase orders","Налоговая позиция должна быть одинаковой для всех заказов на закупку",,
"The fiscal position must be the same for all sale orders","Налоговая позиция должна быть одинаковой для всех заказов на продажу",,
"The following stock move lines are already associated with invoice lines and can not be splitted: %s","Следующие линии движения запасов связаны со строками счетов и не могут быть разделены: %s",,
"The incoterm must be the same for all sale orders",,,
"The incoterm must be the same for all sale orders.","Инкотермс должен быть одинаковым для всех выбранных заказов на продажу",,
"The invoice for the stock move %s can't be generated because of this following error : %s","Счет за BL%s не может быть выставлен из-за следующей ошибки: %s",,
"The invoice has already been generated.","Счет-фактура уже сформирован.",,
"The invoice's unit is different and inconvertible into the stock move's unit.","Единица счета-фактуры и единица движения запасов различны и неконвертируемы.",,
"The invoiced partner must be the same for all sale orders","Выставленный счет третьей стороны должен быть одинаковым для всех заказов на продажу.",,
"The process was stopped because the computation is stuck in an infinite loop. This error can be caused by a configuration error.","Процесс был остановлен, потому что вычисления застряли в бесконечном цикле. Эта ошибка может быть вызвана ошибкой конфигурации.",,
"The product will not be delivered in time for its corresponding need.","Товар не будет доставлен вовремя для удовлетворения соответствующих потребностей.",,
"The proposal has been successfully generated.","Предложение было успешно сформировано.",,
"The purchase order %s invoiced amount cannot be greater than its total amount.",,,
"The purchase order trading name is missing.","Вывеска команды отсутствует.",,
"The quantity to invoice is greater than the quantity in the purchase order","Сумма, подлежащая оплате, более важна, чем сумма заказа на покупку.",,
"The quantity to invoice is greater than the quantity in the sale order","Сумма, подлежащая оплате, больше, чем сумма заказа",,
"The requested quantity must be greater than the already delivered quantity.","Запрашиваемое количество должно быть больше, чем уже поставленное.",,
"The requested quantity must not be greater than the quantity in the stock move line %s.","Требуемое количество не должно превышать количество движения запаса %s.",,
"The reservation for an availability requested stock move cannot be lowered.","Невозможно уменьшить зарезервированное количество движения запаса при поступлении запроса на предоставление.",,
"The sale order %s invoiced amount cannot be greater than its total amount.","Сумма, взимаемая с заказа %s, не может быть больше его общей суммы.",,
"The stock location must be the same for all purchase orders.",,,
"The supplier is required and must be the same for all purchase orders","Поставщик является обязательным и должен быть одинаковым для всех команд закупок",,
"The trading name must be the same for all purchase orders.",,,
"The trading name must be the same for all sale orders.","Вывеска должна быть одинаковой для всех команд клиентов.",,
"There are no lines to invoice","Нет строк для выставления счета",,
"There are no selected timetables to invoice","Для выставления счетов нет выбранных графиков",,
"There is at least one draft or planned stock move for this sale order.","Для этого заказа существует как минимум одно предварительное или запланированное движение запасов.",,
"There is no analytic distribution on %s purchase order line","Пожалуйста, заполните аналитическую модель распределения в строках заказов продуктов %s",,
"There is no analytic distribution on %s sale order line","пожалуйста, заполните аналитическую модель распределения в строках заказов продуктов %s",,
"There is no supplier catalog for this product","Для этого продукта нет каталога поставщиков",,
"This operation cannot be performed. Available stock for product %s: %s, stock needed: %s. Please deallocate.","Эта операция не может быть выполнена. Доступный запас для продукта %s : %s, необходимый запас: %s. пожалуйста, освободите.",,
"This product is not stock managed.","Этот продукт не хранится на складе.",,
"This quantity is not available in stock.","Этой суммы нет в наличии на складе.",,
"This stock move needs to be invoiced manually, manual intervention is needed : %s","Это движение запасов должно оплачиваться вручную, необходимо ручное вмешательство: %s",,
"Timetable","График платежей",,
"Timetable computation date","Дата расчета расписания",,
"Timetable template","шаблон расписания",,
"Timetable template line","Строка шаблона расписания",,
"Timetable template lines","Строки шаблона расписания",,
"Timetable templates",,,
"Timetables","отклоненные Шаблоны расписания",,
"Title","Формулировка",,
"To Date","Дата окончания",,
"To process","Лечить",,
"To stock location","К месту складирования",,
"Tools","Инструмент",,
"Total price",,,
"Total subscription invoice(s) generated: %s","Общая сумма выставленных счетов за подписку(счета): %s",,
"Tracking number",,,
"Tracking number search","Поиск номеров для отслеживания",,
"Type","Типизированный",,
"Undo manual changes","Отменить изменения вручную",,
"Unit","Единица",,
"Unit price",,,
"Unit prices in A.T.I and in W.T. can't be mix","Невозможно взимать плату за перемещение запасов, цены за единицу продукции которых указаны в HT и TTC.",,
"Unselect","Отменить выбор",,
"Unsupported product type: %s","Неподдерживаемый тип продукта: %s",,
"Update stock history","обновить историю запасов",,
"Update stock history configuration","Настройка обновления истории запасов",,
"Usable on purchase order","Можно использовать для покупок",,
"Usable on sale order","Можно использовать для продаж",,
"Used Credit","Неиспользованные остатки",,
"Used stock rules","Используемые правила инвентаризации",,
"Validate","Подтвердить",,
"Validate scenario","подтвердить сценарий",,
"Validated for invoicing","Подтверждено для выставления счетов",,
"Validation step for invoicing outgoing stock move","Этап проверки для выставления счетов за BL",,
"Verify product stock before availabity request","Проверьте наличие товара на складе перед подачей заявки на поставку",,
"Warn delay from supplier",,,
"When this is active, sale order will be automatically set to 'Order completed' status once 'Amount invoiced W.T.' is equal to 'Total W.T.'. This will happen when all invoices linked to the sale order get to status 'Ventilated'","""Когда эта опция включена, заказ будет автоматически переведен в статус ""заказ выполнен"", как только ""выставленная сумма HT"" будет равна ""общей сумме HT"" заказа. Это произойдет, когда все счета, связанные с заказом, перейдут в статус ""проверено""""",,
"You cannot request reservation with a negative quantity.","Вы не можете запросить резервирование отрицательной суммы.",,
"You have to choose at least one incoming stock move","Вы должны выбрать хотя бы один BR",,
"You have to choose at least one outgoing stock move","вы должны выбрать хотя бы один BL",,
"You must configure a Supply chain module for the company %s","Пожалуйста, настройте модуль цепочки поставок для компании %s",,
"You must configure a cancel reason on changing sale order in app supplychain.","Вам необходимо указать причину отмены при изменении заказов на поставку в приложении Supply Chain.",,
"You must configure a forecasted invoiced customer account for the company %s","Вам необходимо настроить учетную запись клиента для FAE для компании %s",,
"You must configure a forecasted invoiced supplier account for the company %s","вам необходимо настроить учетную запись поставщика для FNP для компании %s",,
"You must configure an advance payment account for the company %s","вам необходимо настроить учетную запись для рассрочки платежа для компании %s",,
"You must configure an supplier advance payment account for the company %s","вам необходимо настроить учетную запись для рассрочки платежа поставщику для компании %s",,
"com.axelor.apps.supplychain.job.BillSubJob",,,
"com.axelor.apps.supplychain.job.MrpJob",,,
"com.axelor.apps.supplychain.service.batch.SupplychainBatchService",,,
"day(s)","день (ы)",,
"declarationOfExchanges.ProductType.product","Хороший",,
"declarationOfExchanges.Service","Управление",,
"mainPanel",,,
"month(s)","месяц",,
"value:Deliver for","Книга для",,
"value:Delivered by","Доставлено по",,
"value:Invoice for","накладной на",,
"value:Invoiced by","Выставленный счет",,
"value:Order for","Заказ на",,
"value:Ordered by","По заказу",,
"value:Supplychain","Запасная цепь",,
