"key","message","comment","context"
"Please fill printing settings on following stock moves: %s","Пожалуйста, заполните параметры распечатки для следующих перемещений запасов : %s",,
"Please fill the conformity for the product(s) : %s","пожалуйста, заполните соответствие для продукта(ов): %s",,
"Please fill the tracking number for the product(s) : %s","пожалуйста, заполните номер отслеживания для следующего продукта(ов): %s",,
"Please fill unit for the stock location line in %s for the product %s.","пожалуйста, заполните единицу измерения для строка расположения запаса в %s для продукта %s.",,
"Please fill unit for the stock location line with tracking number %s in %s for the product %s.","Пожалуйста, заполните единицу измерения для строки местоположения запаса с номером отслеживания %s в %s для продукта %s.",,
"Please filled supplier shipment date and supplier shipment reference.","Пожалуйста, укажите дату отгрузки поставщика и номер детали отгрузки поставщика.",,
"Please indicate a new quantity.","Пожалуйста, укажите новое количество.",,
"Please select at least 2 stock moves","Пожалуйста, выберите как минимум 2 движения запаса",,
"Please select lines to split","Пожалуйста, выберите строки для разделения",,
"Please select the Stock Location(s) to print.","Пожалуйста, выберите место хранения для печати",,
"Please select the StockMove(s) to print.","Благодарим Вас за выбор движения запаса для печати",,
"Please select the stock move(s) to print","Пожалуйста, выберите соответствующие движения запаса",,
"Please set an economic are in AppStock.","Пожалуйста, введите экономическую зону в AppStock.",,
"Price","Цена",,
"Price history",,,
"Price used for WAP","Ценовая история цена, использованная для PMP",,
"Print","Распечатать",,
"Print Incoming Move","Распечатать БР",,
"Print Internal Move","Распечатать перевод",,
"Print Outgoing Move","Распечатать бл",,
"Print Picking StockMove(s)","Распечатать ваучеры на подготовку",,
"Print StockMove(s)","Распечатать",,
"Print certificate of conformity","Распечатать сертификат соответствия",,
"Print packing list","Распечатать упаковочный лист",,
"Print picking order","Распечатать ваучер на подготовку",,
"Printing Type","Тип печати",,
"Printing settings","Параметры печати",,
"Printing template",,,
"Printings",,,
"Product","Продукт",,
"Product Code","Код продукта",,
"Product Name","Название продукта",,
"Product cannot be null.","Изделие не может быть пустым.",,
"Product category","Категория продукта",,
"Product code","Код продукта",,
"Product deliveries in qty by country","Поставки продукции в количестве по странам",,
"Product deliveries in qty by country by accounting family","Поставки продукции в количественном выражении по странам в расчете на семью бухгалтеров",,
"Product description","Обозначение продукта",,
"Product model","Модель продукта",,
"Product name","Название продукта",,
"Product quantity in other stock locations","Количество продукта в других местах",,
"Product tracking number","Номер отслеживания продукта",,
"Product type","Тип продукта",,
"Product's stocks %s (%s) are not in sufficient quantity to realize the delivery","Запасов продукта %s (%s) недостаточно для доставки",,
"Product's stocks %s (%s) exceeds maximum stock rules.","Запасы продукта%s (%s) превышают максимальные нормы запасов.",,
"Product's stocks %s (%s), tracking number %s are not in sufficient quantity to realize the delivery","Запасов для продукта %s (%s) с номером партии %s недостаточно для доставки",,
"Production Qty by tracking","Кол-во на партию при производстве",,
"Production Stock Move in Planned","МВт. ввод в производство запланирован",,
"Production Stock Move out Planned","МВт. От выпуска продукции запланировано",,
"Production stock move in realized","МВт. от ввода в производство выполнено",,
"Production stock move out realized","МВт. Реализованный производственный выпуск",,
"Production tracking management","Последующие действия в процессе производства",,
"Products","Продукты",,
"Products whose future quantity is less than the minimum quantity allowed","Продукты, количество которых в будущем будет меньше минимально допустимого количества",,
"Products.items","Товары",,
"Profile","Профиль",,
"Provision","Предоставление в распоряжение",,
"Purchase Qty by tracking","Количество в партии при покупке",,
"Purchase order","Заказ от поставщика",,
"Purchase price","закупочная цена",,
"Purchase price in company currency, used for declaration of exchange.","""Цена покупки в валюте компании, используемой для дебиторской задолженности"".",,
"Purchase tracking management","Последующие Покупки",,
"Purchase value","Стоимость покупки",,
"Qty","Кол-во",,
"Quality control default stock location","Расположение контроль качества",,
"Quality rating","Уровень качества",,
"Quantities","Величины",,
"Quantity","Количество",,
"Quantity in database","Количество в базе",,
"Quantity is required on line %d.","Количество требуется в строке %d.",,
"Rack","Шкафчик",,
"Racks range","для пляжных шкафчиков",,
"Real Qty","Фактическое количество",,
"Real Quantity","Фактическое количество",,
"Real qty","Фактическое количество",,
"Real quantity problem","Проблема с фактическим количеством",,
"Real valuation","Реальная оценка",,
"Real/Current Quantity","Фактическое/Текущее Количество",,
"Realize","Достигнуть",,
"Realize stock moves upon parcel/pallet collection","Выполнять BL при снятии упаковок/поддонов",,
"Realized","Реализованный",,
"Realized stock move lines","Реализованные линии mvt на складе",,
"Reason","Причина",,
"Receipt default stock location","Местоположение по умолчанию для приема",,
"Receipt stock move","Поставщик услуг приема",,
"Recompute stock location lines","Пересчитать количества в строках расположения запасов",,
"Ref.","Исх.",,
"Refill Qty","Мини-кол-во Для пополнения запасов",,
"Refill type","Режим переобучения",,
"Refresh the products net mass","Обновить вес нетто",,
"Regime","диета",,
"Related tracking numbers","связанные номера для отслеживания",,
"Rental loan leasing more than 24 months","Аренда,кредит, лизинг на срок более 24 месяцев",,
"Replacement of non returned goods","Замена невозвращенного имущества",,
"Replacement of returned goods","Замена возвращенных товаров",,
"Reportings","Отчетность",,
"Reports","Отчетность",,
"Request reservation","Запросить бронирование",,
"Require to fill conformity for products ticked 'Control on Receipt'","Требовать подтверждения соответствия типизированной продукции ""проверка при получении""",,
"Require to fill the shipment information","№ BL обязательный поставщик по получении",,
"Reservation requested","требуемое бронирование",,
"Reserved qty","зарезервированное количество",,
"Return Surplus","Вернуть излишки",,
"Return of goods","Возврат товаров",,
"Return surplus","генерировать возвраты",,
"Reversions","Ваучеры на возврат",,
"Sale Qty by tracking","кол-во партий на продажу",,
"Sale price",,,
"Sale tracking management","Отслеживание при продаже",,
"Sale value","Стоимость продажи",,
"Same company","Та же компания",,
"Same from stock location and to stock location","Одно и то же исходное и/или целевое местоположение запаса",,
"Same manuf order","Тот же порядок изготовления",,
"Same partner","Та же третья сторона, связанная",,
"Same trading name","Тот же коммерческий знак",,
"Search","Поиск",,
"See stock details","Посмотреть подробную информацию о запасах",,
"See stock move lines","Видеть линии движений",,
"Select format to Export","Выберите формат экспорта",,
"Select tracking numbers","Выбрать из отслеживаемых номеров",,
"Selected quantity","Выбранное количество",,
"Seller","продавец",,
"Send email on stock move realization","Отправить электронное письмо при завершении движения запаса",,
"Send email on supplier arrival cancellation","Отправить электронное письмо при отмене квитанции поставщика",,
"Send email when planning stock move","Отправить электронное письмо при планировании движения запасов",,
"Send email when saving logistical form","Отправить электронное письмо при сохранении логистической карты",,
"Send notification","Отправить уведомление",,
"Separate the shipment operations","Отдельные операции",,
"Seq.","отправки Seq.",,
"Sequence","Последовательность",,
"Serial Nbr",,,
"Ship/Receive all products","Отправка/получение всех товаров",,
"Shipment Mode","Способ доставки",,
"Shipment mode","Способ доставки",,
"Shipped date","Дата отгрузки",,
"Shipped qty","отгруженное количество",,
"Shipping default stock location","Местоположение по умолчанию для доставки",,
"Show Generated Stock Move","Просмотр сгенерированных MVT акций",,
"Show detailed stock","Просмотреть подробную информацию о запасах",,
"Show stock move lines","Смотрите линии движения акций",,
"Show stock move(s)","Просмотр движения(ов) акций",,
"Signatory user","Подписавшее государство",,
"Site",,,
"Special operations","Особые операции на сайте",,
"Special split","Конкретный раскол",,
"Specify the barcode type by stock location","Указать тип штрих-кода по местоположению склада",,
"Specify the barcode type by tracking number configuration","указать тип штрих-кода по конфигурации номера отслеживания",,
"Split","Разбить",,
"Split by tracking numbers","Разделить по отслеживаемому номеру",,
"Split by unit","Разделить по единицам",,
"Split in Qty of","Разделить по количеству",,
"Split into 2","разделить на 2",,
"Split into fulfilled line and unfulfilled one","Разделить заполненную строку и незаполненную строку",,
"Split quantity cannot be higher than real quantity.","Количество расщепления не может быть больше фактического количества",,
"Split quantity cannot be negative.","Величина разделения не может быть отрицательной",,
"Start","Запустить",,
"Status","Статус",,
"Status must be planned or draft","Статус должен быть запланированным или текущим",,
"Stock","Фонд",,
"Stock Batch","Партия на складе",,
"Stock Correction","Коррекция запаса",,
"Stock Correction Reason","Причина коррекции запаса",,
"Stock Correction Reasons","Причины коррекции запасов",,
"Stock Corrections","Исправления запасов",,
"Stock History","История запасов",,
"Stock Location","Расположение запаса",,
"Stock Location Tree","Дерево расположения запасов",,
"Stock Location content","Местоположение содержимого",,
"Stock Locations","Складские помещения",,
"Stock Locations content","Содержание местоположение",,
"Stock Move","движение запасов",,
"Stock Move Lines","Линия движения запаса",,
"Stock Move Origin","Происхождение движения запасов",,
"Stock Moves","движение запасов",,
"Stock Moves consumption historical","История МВт. Потребление",,
"Stock Moves consumption planned","История МВт. Планированные",,
"Stock Moves historical","История фондовых МВт",,
"Stock Moves planned","Прогнозируемые запасы МВт",,
"Stock Rules","Правила инвентаризации",,
"Stock batch","Партия на складе",,
"Stock batches","Партии на складе",,
"Stock config","Конфигурация. Фонд",,
"Stock config (${ name })","Конфигурация. Акции (${ имя })",,
"Stock configuration","Конфигурация Запаса",,
"Stock configurations","Стандартные Конфигурации",,
"Stock control","Контроль запасов",,
"Stock correction","Коррекция запаса",,
"Stock history","История запасов",,
"Stock history line","Строка истории запасов",,
"Stock history lines","Строки истории запасов",,
"Stock location","Расположение запаса",,
"Stock location barcode type","Тип штрих-кода для местоположения склада",,
"Stock location content","Содержимое местоположения",,
"Stock location details","Подробная информация о запасах",,
"Stock location filters","Расположение фильтров на складе",,
"Stock location is missing for these lines : %s","Расположение запаса отсутствует для этих строк : %s",,
"Stock location line","строка расположения запаса",,
"Stock location line history","Историческая строка местоположения запаса",,
"Stock location lines","Строки расположения запасов",,
"Stock location lines by product","Строки размещения запасов по продуктам",,
"Stock location template","Расположение шаблона на складе",,
"Stock location tree","Дерево",,
"Stock location value","Оценка запасов",,
"Stock location value on form view","Способ оценки запасов",,
"Stock location(s)","Местоположение (ы)",,
"Stock locations","Местоположения",,
"Stock managed","Управляемый на складе",,
"Stock management","Запасы",,
"Stock move","движение запасов",,
"Stock move content","Содержание движения",,
"Stock move information","Информация о внутренних запасах",,
"Stock move line","Линия mvt. фонд",,
"Stock move line filters","Линейные фильтры MVT на складе",,
"Stock move line is required on line %d.","Линия движения запаса требуется на линии %d.",,
"Stock move lines","Линии mvt. фонд",,
"Stock move printing settings","Параметры печати движения запаса",,
"Stock moves","движения запаса",,
"Stock per day","Запас в день",,
"Stock reservation feature cannot be active when we are managing stock locations on stock move line.","Резервирование запасов не может быть включено, если включено управление местоположениями запасов на линиях движения запасов.",,
"Stock rule","Правило запаса",,
"Stock rule information","Информация о правилах инвентаризации",,
"Stock rules","Правила инвентаризации",,
"Stock rules created","Создано правило запаса",,
"Stock's movement's type undefined","Неопределенный тип движения запаса",,
"StockLocation.accountingValue","Балансовая стоимость",,
"StockLocation.code","Код",,
"StockLocation.date","Дата",,
"StockLocation.detailsByStockLocation","Подробная информация по местоположению",,
"StockLocation.location","Местоположение",,
"StockLocation.locationAndSubLocationsTotalContent","Содержимое местоположения и его дочерние местоположения",,
"StockLocation.locationFinancialData","Финансовые данные о местоположении",,
"StockLocation.locationTotalContent","Содержимое местоположения",,
"StockLocation.locations","Местоположения",,
"StockLocation.productName","Название продукта",,
"StockLocation.purchaseValue","Стоимость покупки",,
"StockLocation.qtyUnit","кол",,
"StockLocation.saleValue","-во стоимость продажи",,
"StockLocation.stockLocationContent","Содержимое местоположения",,
"StockLocation.total","Общая сумма",,
"StockLocation.totalAccountingValue","Общая балансовая стоимость",,
"StockLocation.totalPurchaseValue","Общая стоимость при покупке",,
"StockLocation.totalSaleValue","Общая стоимость при продаже",,
"StockLocation.totalWapValue","Общая стоимость в PMP",,
"StockLocation.unitValue","Удельная стоимость",,
"StockLocation.wapValue","Значение PMP",,
"StockMove.barcode","штрих-код",,
"StockMove.comments","Комментарий",,
"StockMove.customer","Клиент",,
"StockMove.customerPartnerSeq","Номер клиента",,
"StockMove.date","Дата",,
"StockMove.deliveryAddress","Адрес доставки",,
"StockMove.deliveryDetails","Деталь поставки",,
"StockMove.deliveryOrder","Хорошая Доставка",,
"StockMove.description","Описание",,
"StockMove.grossMass","Масса брутто",,
"StockMove.internalMove",,,
"StockMove.ispm","Требуется внутренний стандарт Mvt NIMP15",,
"StockMove.lotNoRef","Лот № / Артикул",,
"StockMove.mass","Масса",,
"StockMove.movePreparedBy","МВт, подготовленный по",,
"StockMove.netMass","массе нетто",,
"StockMove.numOfPackages","количество упаковок",,
"StockMove.numOfPalettes","количество поддонов",,
"StockMove.orderDate","Дата заказа",,
"StockMove.pickingOrder","Ваучер на приготовление",,
"StockMove.product","Продукт",,
"StockMove.productionNote","Производственный комментарий",,
"StockMove.purchaseOrder","Команда",,
"StockMove.qtyUnit","Кол-Во / Единица Измерения",,
"StockMove.rackNbr","Шкафчик",,
"StockMove.receivedBy","Cmde получен путем",,
"StockMove.receptionOrder","правильного получения",,
"StockMove.reference","ссылка",,
"StockMove.stockPreparedBy","Cmde, подготовленный",,
"StockMove.supplierPartnerSeq",,,
"StockMove.unitPrice","Цена единицы товара № поставщика",,
"StockMove.variant","Варьируемый",,
"Stocks","Запасы",,
"Supplementary unit","Дополнительный блок",,
"Supplier","поставщик",,
"Supplier Shipment Date","Дата отгрузки поставщик",,
"Supplier Shipment Ref","номер детали отгрузки поставщика",,
"Supplier arrival product qty","количество продуктов, полученных от поставщика",,
"Supplier arrivals","Поставщик приемов",,
"Supplier arrivals filters","Фильтры прибытия поставщики",,
"Supplier quality rating","Уровень качества поставщика",,
"Supplier returns","Возврат поставщиков",,
"Supplier virtual stock location","Команда провайдера виртуального местоположения",,
"Team to alert","должна быть предупреждена",,
"Text in certificate of conformity","Текст в распечатке сертификата соответствия",,
"The move doesn't contain any product, do you wish to continue ?","Движение запасов не содержит товаров, хотите ли вы продолжить ?",,
"The partner's language is different from the current language. Description and product name are in :","Язык третьей стороны отличается от текущего языка. Описание и название продукта указаны в :",,
"The quantity by lot must be greater than 0","Количество в партии должно быть больше 0.",,
"The template to send message on realization is missing.","Шаблон, служащий для сообщения, отправленного во время выполнения, отсутствует.",,
"The template to send message on save is missing.","Шаблон для отправки электронного письма в резервную копию отсутствует.",,
"The total net mass is higher than the total gross mass.","Общая масса нетто больше общей массы брутто.",,
"The tracking number configuration quantity is equal to zero, it must be at least one.","""Количество в конфигурации номера отслеживания равно нулю, оно должно быть не менее единицы"".",,
"The type of cancel reason doesn't match with stock move","Тип основания для отмены не совпадает с движением запасов.",,
"The unit is missing on a stock location line","Устройство отсутствует в строке расположения запаса",,
"There is currently no such file in the specified folder or the folder may not exists.","В настоящее время в определенной папке нет файлов или папка может не существовать",,
"There is more than one line for same product with same tracking number.","Существует несколько строк инвентаризации для одного и того же продукта и одного и того же номера отслеживания",,
"There's already an existing storage, you must deactivate it first","Склад по умолчанию уже существует, пожалуйста, сначала отключите склад",,
"There's no configured sequence for inventory for company","Нет последовательности, настроенной для инвентаризации для компании",,
"There's no configured sequence for stock's delivery for the company %s","Не настроена последовательность поставок на складе для компании %s",,
"There's no configured sequence for stock's intern moves for the company %s","Не настроена последовательность внутренних перемещений акций для компании %s",,
"There's no configured sequence for stock's receptions for the company %s","Не настроена последовательность для получения акций для компании %s",,
"There's no configured sequence for tracking number for the product %s:%s","Не настроена последовательность для номеров отслеживания для продукта %s :%s",,
"There's no destination stock location selected for the stock's movement %s","Не выбрано место назначения для перемещения запасов %s",,
"There's no product in stock location.","В наличии на складе нет товаров.",,
"There's no source stock location selected for the stock's movement %s","Исходное местоположение не выбрано для перемещения запаса %s",,
"This batch will recompute stock location quantities and reset all WAP history lines, are you sure you want to continue ?","Эта партия будет пересчитывать количества в местах складирования и стирать все исторические строки из PMP, вы хотите продолжить ?",,
"This field can have one of the following values (Purchase, Manufacturing, Inventory, Sale, Manual). The value is fixed when the tracking number is created.","""Это поле может иметь одно из следующих значений: Покупка, Продажа, руководство, производство или инвентарь. Это значение определяется при создании номера отслеживания"".",,
"This stock move will have a huge impact (more than","Этот шаг окажет огромное влияние (больше",,
"Time before expiry (in days)","времени до истечения срока годности (дней)",,
"Title","Формулировка",,
"Title of dimension name (0)","Название измерения (0)",,
"Title of dimension name (1)","Название измерения (1)",,
"Title of dimension name (2)","Название измерения (2)",,
"Title of dimension name (3)","Название измерения (3)",,
"To",,,
"To Date","Кому на сегодняшний день",,
"To address","По адресу",,
"To rack","В шкафчике",,
"To stock location","Место назначения",,
"Today","Сегодня",,
"Today Arrivals","Количество приемов за день",,
"Tolerance on WAP changes (%)","допуски на изменение PMP (%)",,
"Too many iterations while trying to generate stock move line with tracking numbers.","Слишком много итераций, с которыми сталкиваются при попытке сгенерировать линии движения запасов с номером отслеживания.",,
"Tools","Инструмент",,
"Total",,,
"Total W.T.","Итого, НТ",,
"Total gross mass","Общая масса брутто общая",,
"Total net mass","масса нетто общее",,
"Total quantity for %s: %s (expected: %s)","количество для %s: %s (ожидается: %s)",,
"Total volume (m³)","Общий объем (м3)",,
"Tracking","Мониторинг",,
"Tracking Nbr","Номер Отслеживания",,
"Tracking Nbr.","Номер Отслеживания",,
"Tracking Nbr. Config.","Конфигурация. Номер отслеживания",,
"Tracking Number","Номер отслеживания",,
"Tracking Number Configuration","Конфигурация № для отслеживания",,
"Tracking Number Configuration profile","Отслеживаемый профиль конфигурации № ",,
"Tracking Number Configuration profiles","Профили конфигурации № для отслеживания",,
"Tracking Number Search","Поиск номеров для отслеживания",,
"Tracking Numbers","Номер отслеживания",,
"Tracking number",,,
"Tracking number barcode type","Тип штрих-кода для номера отслеживания",,
"Tracking number configuration","Конфигурация № для отслеживания",,
"Tracking number configuration profile","Отслеживаемый профиль конфигурации № ",,
"Tracking number search","Поиск номеров для отслеживания",,
"Tracking number's children","Дети с номером отслеживания",,
"Tracking number's direct parents","Прямые родственники по номеру отслеживания",,
"Tracking number's origin parents","Происхождение номера отслеживания",,
"Tracking number's parents","Родители по номеру отслеживания",,
"Tracking number's types","Типы номеров для отслеживания",,
"TrackingNumber","Номер Отслеживания",,
"Trading Name",,,
"Trading name","Обучающийся",,
"Transaction leading to property transfer","Сделки, приводящие к передаче права собственности",,
"Transfers under inward processing","Переводы на стадии активного совершенствования",,
"Transport by air","Воздушный",,
"Transport by inland waterway","транспорт внутренний водный транспорт ",,
"Transport by rail","Железнодорожный",,
"Transport by road","транспорт автомобильный транспорт",,
"Transport by sea","Морской транспорт",,
"Type","Типизированный",,
"Type Status","Тип Статус",,
"Type is required on line %d.","Тип требуется в строке %d.",,
"Type select",,,
"Unavailable","Недоступный",,
"Unit","Единица",,
"Unit net mass","Масса нетто на единицу продукции",,
"Unit of mass","Единица массы",,
"Unit price","Цена за единицу",,
"Unit weight in kg","Удельный вес в кг",,
"Unknown account selection","Неизвестный выбор учетной записи",,
"Unloading in port of import","Разгрузка основного транспортного средства по прибытии",,
"Unloading of truck in port of export","Разгрузка на грузовике в порту импорта",,
"Upcoming arrivals","Предстоящие приемы",,
"Upcoming customer deliveries","Предстоящие поставки предстоящие",,
"Upcoming supplier arrivals","приемы",,
"Update average price","обновить PMP",,
"Update stock location from product","Обновление местоположения склада из продукта",,
"Use Case","Использование",,
"Use signature for certificate of conformity","Использовать подпись для сертификата соответствия",,
"Use tracking number seq as serial number","Используйте последовательность номера отслеживания для серийного номера штрих-кода",,
"Used for MRP","Используется для CBN",,
"Used in DEB/DES",", подлежащего DEB / DES",,
"User","Пользователь",,
"User to alert","Пользователь должен быть предупрежден",,
"Validate","подтвердить",,
"Validated","подтверждено",,
"Validated By","Подтверждено",,
"Validated On","подтверждено",,
"Validated for invoicing",,,
"Validation Date","Дата подтверждения",,
"Validé pour facturation",,,
"Valued","Ценивший",,
"View Direction","Посмотреть маршрут",,
"Virtual","Виртуальный",,
"Virtual outsourcing stock location","Виртуальное местоположение аутсорсинга",,
"Virtual stock locations information","Информация О Виртуальных Запасах",,
"Volume in m³","Объем в м3",,
"WAP","ПМП",,
"WAP history","История PMP",,
"WAP of the stock location","Значение PMP местоположения запаса",,
"WAP value","Значение PMP",,
"Wap correction","Исправление PMP",,
"Warranty","Гарантия",,
"Warranty expiration date","Дата окончания действия гарантии",,
"Warranty length (in months)","Срок действия гарантии (месяцы)",,
"Waste default stock location","Расположение ребуса по умолчанию",,
"Without details by stock location","Без подробностей по местоположению склада",,
"Wording","Формулировка",,
"Workshop","Семинар",,
"Workshop default stock location","Мастерская по умолчанию",,
"Yes","Да",,
"You cannot choose external stock locations for both fields",", вы не можете выбрать внешние местоположения для обоих полей одновременно.",,
"You must configure a Stock module for the company %s","Пожалуйста, настройте стандартный модуль для компании %s",,
"You must configure a customer virtual stock location for the company %s","Пожалуйста, настройте виртуальное местоположение клиента для компании %s",,
"You must configure a default pickup stock location for the company %s","пожалуйста, настройте местоположение для доставки для компании %s",,
"You must configure a default receipt stock location for the company %s","пожалуйста, настройте местоположение для получения для компании %s",,
"You must configure a default virtual outsource stock location for the company %s",,,
"You must configure a supplier virtual stock location for the company %s","Пожалуйста, настройте виртуальное местоположение поставщика для компании %s",,
"You must configure an inventory virtual stock location for the company %s","пожалуйста, настройте виртуальное местоположение инвентаря для компании %s",,
"You must select a stock location","Пожалуйста, выберите склад",,
"You will modify the volume and therefore the unit weight of your tracking number. This will not have an impact on any stock location lines linked to it. This could generate inconsistencies.","Вы измените объем и, следовательно, вес единицы вашего отслеживающего номера. Это не повлияет на любые возможные строки расположения запасов, связанные с ним. Это может привести к несоответствиям.",,
"Your merge doesn't respect this/these condition(s) : %s","Ваше слияние не соответствует условию(условиям) : %s",,
"import.name","Импорт",,
"import.verb","Импортировать",,
"stockMove.realDate","Дата движения",,
"value:Manual correction","Ручная коррекция",,
"value:Stock","Склад",,
