"key","message","comment","context"
"Leave reason","Тип отсутствия",,
"Leave reason and day number have to be defined","Причина отпуска и количество отведенных дней(ов) должны быть определены",,
"Leave request","Просьба об отпуске",,
"Leave request filters","Фильтры запросов на отпуск",,
"Leave requests",,,
"Leave to justify","Отсутствие, подлежащее оправданию",,
"Leave type","Тип отпуска",,
"LeaveRequest","Заявление на отпуск",,
"Leaves","Отпуска",,
"Leaves Management","Управление отпусками",,
"Leaves Templates","Шаблоны отпусков",,
"Leaves and timesheets","Отпуска и расписания",,
"Leaves calendar","График отсутствия на работе",,
"Leaves to be Validated by your subordinates","Заявления на отпуск, подлежащие проверке моими подчиненными",,
"Leaving date","Дата отъезда",,
"Level","Уровень",,
"Line will be attached to a subsequent timesheet","Строка будет прикреплена к более позднему расписанию",,
"Lines Generation Wizard","Мастер генерации строк",,
"Linked project planning time",,,
"List of employees","Список сотрудников",,
"Log Time","Прошедшее время",,
"Log Times","Прошедшие времена",,
"Log time",,,
"Logged Time","Прошедшее время",,
"Login",,,
"Lunch Voucher","Билет В Ресторан",,
"Lunch Voucher Employer's Share","Доля владельцев трежерис",,
"Lunch Voucher Format","в названиях ресторанов",,
"Lunch Voucher Line","Название ресторана онлайн",,
"Lunch Voucher Lines","Строки заголовков ресторан",,
"Lunch Voucher Management","управление заголовками ресторан",,
"Lunch Voucher Wage Share","Доля сотрудников TR в заработной",,
"Lunch Voucher's number","плате количество билетов в ресторан",,
"Lunch Vouchers","Билеты в ресторан",,
"Lunch voucher advance","Название ресторана заранее",,
"Lunch voucher advances","Титулы ресторана авансы",,
"Lunch voucher management filters","Фильтр управление билетами в ресторан",,
"Lunch voucher supplier","поставщик билетов в ресторан",,
"Lunch vouchers","Названия ресторанов",,
"Lunch vouchers distributed","Билеты в ресторан розданы",,
"Lunch vouchers used","Используемые названия ресторанов",,
"Lunch vouchers' number","Количество названий ресторанов",,
"LunchVoucher.amount","MT.",,
"LunchVoucher.comment","Комментарии",,
"LunchVoucher.employeeShare","разделяет сала.",,
"LunchVoucher.employerShare","часть патр.",,
"LunchVoucher.handedOn","Вручил",,
"LunchVoucher.leavesFrom","пропуски из",,
"LunchVoucher.lvFrom","чеки на обед",,
"LunchVoucher.month","месяца",,
"LunchVoucher.names","имена",,
"LunchVoucher.paperNumber","БУМАГА",,
"LunchVoucher.qty","ОБЩАЯ СУММА",,
"LunchVoucher.signature","ПОДПИСЬ",,
"LunchVoucher.signatureDocument","Регистрационный лист : скидка на названия ресторанов",,
"LunchVoucher.subtotal","Итого",,
"LunchVoucher.to","к",,
"LunchVoucher.total","общему итогу",,
"LunchVoucherCommand","Командетр",,
"M","M",,
"MATRICULE",,,
"Maiden name","Девичья фамилия",,
"Main","Главный",,
"Main activity code","Кодекс NAF",,
"Main employment contract","основной трудовой договор",,
"Main employment contract status","Статус основного трудового договора",,
"Manage orphan expense lines","Управление осиротевшими строками расходов",,
"Manager","Ответственный За Иерархию",,
"Manager dashboard",,,
"Marital name","Семейное имя",,
"Marital status","Семейное положение",,
"Married","Женат (а)",,
"Mass export list","Список массового экспорта",,
"Max amount","Ограничение суммы",,
"Maximum Condition","максимальное условие",,
"Medical Visit Reason","Причина для медицинского осмотра",,
"Medical Visit Reasons","Причины медицинского осмотра",,
"Medical visit","Диспансеризация",,
"Medical visit file","Файл медицинского осмотра",,
"Medical visit list","Список посещений врача",,
"Medical visit reason","Причина медицинского осмотра",,
"Medical visits","Медицинские осмотры",,
"Messages",,,
"Meta Schedule","Планировщик",,
"Min monthly remuneration","минимальная ежемесячная компенсация",,
"Minimum Condition","Минимальное требование",,
"Minimum Stock of Lunch Vouchers","Минимальный запас ценных бумаг ресторана",,
"Minimum stock of lunch vouchers will be reached for the company %s. Minimum Stock allowed : %s. Available Stock : %s","Минимально допустимый запас TR будет достигнут для компании %s. Минимально допустимый запас : %С. доступный запас: %С",,
"Minutes","минут",,
"Miscellaneous Amendment","Подтверждение различных",,
"Missing hours","пропущенных часов",,
"Monday","в понедельник",,
"Month","Месяц",,
"Monthly global cost","Общая ежемесячная стоимость",,
"Monthly schedule","Ежемесячный планировщик",,
"Morning","Утром",,
"Move","Писание",,
"Move Date","Дата написания",,
"Move already used, you must unreconcile it first","Это письмо уже используется, Вы должны сначала удалить его",,
"Multiple Start&Stop Timer","Секундомеры",,
"Multiple timer","Секундомеры",,
"My Expenses","Мои отчеты о расходах",,
"My Extra Hours","Мои сверхурочные.",,
"My Leave Requests","Мои просьбы об отпуске",,
"My Timesheets","Мои табели учета рабочего времени",,
"My expense","Моя смета расходов",,
"My expenses","Мои отчеты о расходах",,
"My extra hours","Мои сверхурочные",,
"My leave request","Мое заявление на отпуск",,
"My leave requests","Мои просьбы об отпуске",,
"My timesheet","Мой табель учета рабочего времени",,
"My timesheets","Мои расписания",,
"MyHR","MyRH",,
"NOM",,,
"NOM DE JEUNE FILLE",,,
"NOM MARITAL",,,
"NUMERO INSEE",,,
"Name","Фамилия",,
"Name and surname","Имя и фамилия",,
"Name for age variable","Имя переменной, соответствующей возрасту",,
"Name for seniority variable","Имя переменной, соответствующей старшинству",,
"Name for total working day in a period variable","Имя переменной, соответствующей общему количеству рабочих дней в периоде",,
"Name for working day variable","Имя переменной, соответствующей количеству рабочих дней",,
"Nbr in card","Nbr на карте",,
"Nbr in paper","Nbr в бумаге",,
"Nbr lunch vouchers","Nbr TR",,
"Need validation","требует проверки",,
"Net salary","Чистая заработная",,
"Never","плата никогда",,
"New","Новый",,
"New employee","новый сотрудник",,
"New employees","Новые сотрудники",,
"New line",,,
"New project line","Новая строка проекта",,
"Next medical visit :","Следующий медицинский визит :",,
"Next medical visit date","Дата следующего медицинского осмотра",,
"Nibelis",,,
"No",,,
"No Leave Request to be validated by your subordinates","Нет заявок на отпуск, которые должны быть подтверждены моими подчиненными",,
"No Route Found","Маршрут не найден",,
"No Tax for the product %s","Нет налога на продукт %s",,
"No employee found",,,
"No expense to be validated by your subordinates","Никаких NdeF, которые должны быть подтверждены моими подчиненными",,
"No extra hours to be validated by your subordinates","Никаких сверхурочных. подлежит проверке моими подчиненными",,
"No longer used","Наиболее часто используемый",,
"No such place exists","Нет подходящего места.",,
"No time sheet found for employee %s","Не найдено табелей учета рабочего времени для сотрудника %s",,
"No timesheet line has been created because the duration is less than 1 minute","Строки расписания не были сгенерированы, так как продолжительность составляет менее 1 минуты",,
"No timesheet to be validated by your subordinates","У меня нет времени на проверку моими подчиненными",,
"Non-Executive",", не входящими в состав руководства",,
"None","Ни один",,
"Not all expenses are in the same currency. You can only create or add lines to an expense report when they have the same currency.","Не все сборы указаны в одной и той же валюте. Вы можете создавать или добавлять строки в накладную только в том случае, если они имеют одинаковую валюту.",,
"Not invoiced","Не оплачено",,
"Note","Оценка",,
"Number of canteen entries","Количество посещений столовой",,
"Number of days","количество дней",,
"Number of days before reminder","Количество дней до перезапуска",,
"Number of days overseas","Количество дней, проведенных за границей",,
"Number of days worked","количество отработанных дней",,
"Number of lunch vouchers","Количество билетов в ресторан",,
"OK",,,
"Occasional","Пунктуальная",,
"Old code","Старый код",,
"Old value","Старое значение",,
"One-way","В одну сторону",,
"Only HR manager can choose this expense type.","Только менеджеры по персоналу могут выбирать этот тип оплаты.",,
"Only missing","Сотрудники, подлежащие перезапуску",,
"Open Street Maps error: %s","Ошибка открытых уличных карт : %S",,
"Organization","организация",,
"Orphan expense line","Потерянная строка расходов",,
"OrphanExpenseLine.title","Свежий",,
"Others","Разное",,
"Overseas","Перемещение",,
"Overview","Упрямый",,
"PRENOM",,,
"Paper format","Формат бумаги",,
"Pause",,,
"Pay Company","Платежная компания",,
"Pay Grid","Сетка оплаты труда",,
"Pay company main employment contract","Компания по начислению заработной платы по основному трудовому договору",,
"Pay period","Период, учитываемый при расчете заработной платы",,
"Payment","Платеж",,
"Payment Date","Дата платежа",,
"Payment Status","Статус платежа",,
"Payment amount","Сумма платежа",,
"Payment information","Информация об оплате",,
"Payment mode","Форма платежа",,
"Payment move","Запись об оплате",,
"Payment voucher","Ввод платежа",,
"Payroll Leave","Отпуск",,
"Payroll Leaves","Отпуска",,
"Payroll Preparation","Подготовка платежной ведомости",,
"Payroll Preparations","подготовка платежной ведомости",,
"Payroll Year","год выплаты заработной платы",,
"Payroll input","Выплата в счет заработной платы",,
"Payroll periods","Периоды выплаты заработной",,
"Payroll preparation","платы подготовка платежной ведомости",,
"Payroll preparation export","Экспорт платежных ведомостей",,
"Payroll preparation export batch","Пакетный экспорт платежных ведомостей",,
"Payroll preparation export page","Экспорт платежных ведомостей",,
"Payroll preparation filters","Фильтр подготовка платежной ведомости",,
"Payroll preparation generation","генерация подготовки платежной ведомости",,
"Payroll preparation generation batch","Пакет создания платежных ведомостей",,
"Payroll preparation generation page","создание",,
"Payroll preparations","платежных ведомостей подготовка",,
"Payroll preparations attempted to be generated : %s","платежных ведомостей общая сумма обработанных платежных ведомостей: %s",,
"Payroll preparations exported : %s","экспортированные платежные ведомости: %s",,
"Payroll preparations failed to be generated due to a duplicate one : %s","Отклонения из-за дубликатов : %s",,
"Payroll preparations failed to be generated due to missing data : %s","отклонения из-за недостатка данных : %S",,
"Payroll preparations successfully generated : %s","подготовка платежной ведомости успешно сгенерирована : %s",,
"Payroll year","год начисления заработной",,
"Payroll years","платы годы начисления заработной платы",,
"PayrollPreparation.registrationNumber","Матрикул",,
"Percentage of lunch voucher in paper format, the rest will be in electronic card.","""Процент названий ресторанов в бумажном формате, остальное будет в формате электронной открытки"".",,
"Period","период",,
"Period is closed","Период закрыт",,
"Periods generation assistant","Мастер генерации",,
"Permanent","постоянных периодов",,
"Personal expense","Личные расходы",,
"Personal expense amount","Сумма личных расходов",,
"Personal information","Личная информация",,
"Phone","Позвони",,
"Phone at the customer","Номер у клиента",,
"Phonebook.employeePhonebook","Справочник сотрудников",,
"Plan",,,
"Planned","Планировать Запланированное",,
"Planned Time Planning","Запланированное время",,
"Planned time","Запланированное время",,
"Planned time value","Значение запланированного времени",,
"Planned time values","Значения запланированного времени",,
"Plannings",,,
"Plate Number","Номерной знак",,
"Please add a product","Спасибо"," что вернули товар",
"Please add a start date for generation","Благодарим Вас за ввод даты начала генерации",,
"Please add an employee's planning related to user %s","Благодарим Вас за ввод расписания для сотрудника"," прикрепленного к пользователю %s",
"Please add an employee's public holiday events planning related to user %s","Благодарим Вас за ввод расписания праздничных дней для сотрудника"," прикрепленного к пользователю %s",
"Please add an end date for generation","Благодарим Вас за ввод даты окончания генерации",,
"Please choose an activity.","пожалуйста"," укажите действие.",
"Please choose an employee.","Пожалуйста"," проконсультируйтесь с сотрудником.",
"Please configure Formula Variables for human resource for the company %s","Пожалуйста"," настройте переменные формулы для отдела кадров в компании %s",
"Please configure a birt template for expense report.","пожалуйста"," настройте шаблон birt для Ведомостей расходов.",
"Please configure information for human resources for the company %s","Благодарим Вас за настройку информации о персонале для компании %s",,
"Please configure the canceled expense template in HR config for the company %s","Благодарим Вас за настройку шаблона отмены платежных ведомостей в настройке отдела кадров для компании %s",,
"Please configure the canceled extra hours template in HR config for the company %s","Благодарим Вас за настройку шаблона отмены сверхурочных. в настройке отдела кадров для компании %s",,
"Please configure the canceled leave template in HR config for the company %s","Благодарим Вас за настройку шаблона отмены сверхурочных. в настройке отдела кадров для компании % s Благодарим Вас за настройку шаблона отмены сверхурочных. запросы на отпуск в настройке отдела кадров для компании %s",,
"Please configure the canceled timehsheet template in HR config for the company %s","пожалуйста"," настройте шаблон отмены расписания в настройке отдела кадров для компании %s",
"Please configure the expense type for kilometric allowance in HR config for the company %s","пожалуйста"," настройте типы сборов в настройке отдела кадров для компании %s",
"Please configure the lunch voucher export path in HR config for the company %s","Благодарим Вас за настройку пути экспорта названий ресторанов в разделе Настройка отдела кадров для компании %s",,
"Please configure the refused expense template in HR config for the company %s","Благодарим Вас за настройку шаблона отказа в оплате в разделе Настройка отдела кадров для компании %s",,
"Please configure the refused extra hours template in HR config for the company %s","Благодарим Вас за настройку шаблона отказа в сверхурочное время. в разделе Настройка отдела кадров для компании %s",,
"Please configure the refused leave template in HR config for the company %s","Благодарим Вас за настройку шаблона отказа в сверхурочное время. шаблон отклонения заявок на отпуск в конфигурации отдела кадров для компании %s",,
"Please configure the refused timehsheet template in HR config for the company %s","пожалуйста"," настройте шаблон отклонения расписаний в конфигурации отдела кадров для компании %s",
"Please configure the sent expense template in HR config for the company %s","Благодарим Вас за настройку шаблона отправки уведомлений о расходах в конфигурации отдела кадров для компании %s",,
"Please configure the sent extra hours template in HR config for the company %s","Благодарим Вас за настройку шаблона отправки сверхурочных. в конфигурации отдела кадров для компании %s",,
"Please configure the sent leave template in HR config for the company %s","Благодарим Вас за настройку шаблона отправки запросов на отпуск в конфигурации отдела кадров для компании %s Благодарим Вас за настройку шаблона отправки запросов на отпуск в конфигурации отдела кадров для компании % s",,
"Please configure the sent timehsheet template in HR config for the company %s","благодарим настроить шаблон отправки расписаний в конфигурации отдела кадров для компании %s",,
"Please configure the template for email reminder","пожалуйста"," настройте шаблон электронной почты для напоминаний по электронной почте.",
"Please configure the unit for this type of absence","Пожалуйста"," настройте устройство на этот тип отсутствия",
"Please configure the unjustified absence reason in HR config for the company %s","Благодарим Вас за настройку причины отсутствия"," которая должна быть обоснована в разделе Настройка отдела кадров для компании %s",
"Please configure the validated expense template in HR config for the company %s","Благодарим Вас за настройку шаблона проверки накладных расходов в разделе Настройка отдела кадров для компании %s",,
"Please configure the validated extra hours template in HR config for the company %s","Благодарим Вас за настройку шаблона проверки сверхурочных. в разделе Настройка отдела кадров для компании %s Благодарим Вас за настройку шаблона проверки сверхурочных. в разделе Настройка отдела кадров для компании % s",,
"Please configure the validated leave template in HR config for the company %s","Благодарим Вас за настройку шаблона для %s компании",,
"Please configure the validated timehsheet template in HR config for the company %s","Благодарим Вас за настройку шаблона проверки расписаний в %S компании за настройку HR",,
"Please create an employee for the user ${assignedTo.name}","Благодарим Вас за создание сотрудника для пользователя ${assignedTo.name}",,
"Please create an employee for the user %s","Благодарим Вас за создание сотрудника для пользователя %s",,
"Please fill a company.","Благодарим Вас за предоставление информации о компании",,
"Please fill a leave period.","Пожалуйста"," укажите период",
"Please fill a user for the employee %s","Пожалуйста"," укажите пользователя %s сотрудника",
"Please fill the payment mode.","пожалуйста"," укажите способ оплаты.",
"Please fill the period","Пожалуйста"," укажите период",
"Please provide a company.",,,
"Please provide a kilometric allowance parameter.",,,
"Please provide a kilometric type.",,,
"Please provide an expense product.",,,
"Please provide starting and arriving cities.",,,
"Please select at least one expense line.","Пожалуйста"," выберите хотя бы одну строку в примечании о расходах.",
"Please set a company up on leave request","Пожалуйста"," пожалуйста",
"Please, add a contract of employment for employee : %s","Благодарим Вас за добавление основного трудового договора для сотрудника: %s",,
"Please, add a planning for employee : %s","Благодарим Вас за добавление еженедельного расписания для сотрудника: %s",,
"Please, add a public holiday planning for employee : %s","Пожалуйста"," добавьте расписание праздничных дней для сотрудника : %s",
"Please, choose unit in leave reason %s.","Пожалуйста"," выберите единицу измерения в шаблоне %s.",
"Please, configure the number of daily work hours.","Пожалуйста"," настройте количество рабочих часов в день.",
"Please, configure the time logging unit preference.","Пожалуйста"," настройте настройки устройства записи времени",
"Please, enter an activity for the employee %s","Благодарим вас за ввод задания для сотрудника %s",,
"Please, enter the number of daily work hours per employee %s","Благодарим Вас за ввод количества рабочих часов в день для сотрудника %s",,
"Please, provide weeklyPlanning , publicHolidaysPlanning and mainContract information for selected employees","""пожалуйста, заполните еженедельные расписания, праздничные дни и основной трудовой договор для выбранных сотрудников"".",,
"Please, select an employment contract template","Пожалуйста"," выберите шаблон трудового договора",
"Please, select an expense","Пожалуйста"," выберите примечание о расходах",
"Position","Название должности",,
"Position / Salary","должность / зарплата",,
"Presence","Присутствие",,
"Present","В Настоящем",,
"Previously hired","Уже нанят",,
"Print","Распечатать",,
"Print contract","Распечатать договор",,
"Print report and files","Печать файлов и отчетов",,
"Printings",,,
"Probation period","Испытательный срок",,
"Probation period duration","Продолжительность испытательного срока",,
"Probation periods","Испытательные периоды",,
"ProbationPeriod.maximumDuration","Максимальная продолжительность",,
"ProbationPeriod.minimumDuration","Минимальная продолжительность",,
"Product Activities","Сектор",,
"Product Activity","Деятельность",,
"Product dates","Даты выпуска продукции",,
"Product expense filters","Фильтры продуктов примечания о расходах",,
"Product sheet","Данные продукта",,
"Product specific attributes","Конкретная типология"," связанная с продуктом",
"Product typology","Типология Продукта",,
"Products.items",,,
"Profit-sharing beneficiary","Заинтересованный бенефициар",,
"Project","Проект",,
"Project Plannings","Планирование проекта",,
"Project and project task must be chosen together.","Проект и задание должны быть заполнены вместе.",,
"Project config.",,,
"Project configurations",,,
"Project planning time","Запланированное время проекта",,
"Project planning time lines","Запланированные временные рамки проекта",,
"Project planning time unit not matching with time units in base configuration.","Единица времени в планировании проекта не соответствует единицам времени в базовой конфигурации.",,
"Project task","Задача",,
"ProjectPlanningTime.Activity","Пособие",,
"Proof file digitally signed","Файл обоснования с цифровой подписью",,
"Prorate with employee hire date","Пропорционально дате приема на работу",,
"Public Holiday Planning","Планирование праздничных дней",,
"Public holidays","Праздничные дни",,
"Public holidays planning","Планирование праздничных дней",,
"Qty must be lower than %d.","Количество должно быть меньше %d.",,
"Qualification",,,
"Qualification Level","Уровень квалификации",,
"Qualification levels","Уровни квалификации",,
"QualificationLevel.code","Уровень/Эшелон",,
"QualificationLevel.name","Формулировка",,
"Qualifications",,,
"Quantities","Величины",,
"Quantity","Количество",,
"Quantity to stock","Количество для хранения",,
"Rate","ставка",,
"Realize","Достигнуть",,
"Realized","Реализованный",,
"Reason","Основание",,
"Recovery leave reason","для восстановительного отпуска",,
"Recruitment",,,
"Ref.","Ссылка.",,
"Referential date for seniority","Базовая дата для расчета стажа работы",,
"Refresh","Обновить",,
"Refusal Date","отказано",,
"Refuse",,,
"Refused","в отказе отклонить отказано",,
"Refused By","Отклонено",,
"Refused Expense Template","Образец для отклоненной накладной на оплату",,
"Refused Extra Hours Template","Модель для сверхурочной работы отклонена",,
"Refused Leave Request Template","Шаблон для отклоненного заявления об отпуске",,
"Refused Timesheet Template","Шаблон для табеля учета рабочего времени отклонен",,
"Register payment","Зарегистрировать платеж",,
"Registration certificate","Свидетельство о регистрации",,
"Registration code","Нет Сирет",,
"Reimbursed","Уплаченный",,
"RejectionReason.name","Существительное",,
"Relationship","оставшееся отношение",,
"Remaining","оставшаяся",,
"Remaining amount","сумма",,
"Reminder","Оживление",,
"Remove lines",,,
"Reopen period","Период повторного открытия",,
"Report","Отчет",,
"Reportings","Отчетность",,
"Reports","Отчетность",,
"Request date","Дата подачи заявления",,
"Requested","Заказанный (е)",,
"Requested amount","Испрашиваемая сумма",,
"Requested lunch vouchers on the period","Билеты в ресторан"," заказанные на данный период",
"Restaurant","Ресторан",,
"Resume","Возобновить",,
"Return to draft status","Вернуться в черновое состояние",,
"Round trip","Туда и обратно",,
"SILAE",,,
"SMIC value","Стоимость МРОТ",,
"Sage",,,
"Salary change","Изменение вознаграждения",,
"Sale","продажа",,
"Sales","продажи",,
"Saturday","Суббота",,
"Schedules","Планировщики",,
"See timesheet lines","Смотрите строки табелей учета рабочего времени",,
"Select Expense","Выбрать отчет о расходах",,
"Select Leave Request","Выбрать запрос на отпуск",,
"Select Timesheet","Выбрать табель учета рабочего времени",,
"Select employee","Выбрать сотрудника",,
"Select extra hours","Выбирать сверхурочные.",,
"Select period","Выбрать период",,
"Select the expense you want to edit","Выберите NdeF для редактирования",,
"Select the extra hours you want to edit","Выбрать сверхурочные. для редактирования",,
"Select the leave request you want to edit","Выбрать запрос на отпуск для редактирования",,
"Select the timesheet you want to edit","Выберите расписание для редактирования",,
"Selection on display planned time","Выбор по отображаемому запланированному времени",,
"Send","Отправить",,
"Send Email","Отправить электронное письмо",,
"Send Expenses","Отправить уведомление о расходах",,
"Send reminder","Отправить стимулы",,
"Seniority date","Дата выслуги лет",,
"Seniority leave Management","Управление отпусками по выслуге лет",,
"Seniority leave management batch","Пакетный отпуск по выслуге лет",,
"Seniority leave management page","Управление отпусками по выслуге лет",,
"Sent Date","Дата отправки",,
"Sent Expense Template","Шаблон для отправленной накладной на оплату",,
"Sent Leave Request Template","Шаблон для отправленного запроса на отпуск",,
"Sequence","Последовательность",,
"Set employees to be reminded","Поручить сотрудникам возобновить работу",,
"Settings",,,
"Sex","Секс",,
"Show editor","Просмотр издателя",,
"Show expenses annual report","просмотр годового отчета о расходах",,
"Show expenses to be validated by my subordinates","Смотрите NdeF"," которые должны быть подтверждены моими подчиненными",
"Show extra hours to be validated by my subordinates","Смотрите сверхурочные. подлежит проверке моими подчиненными",,
"Show leaves to be validated by my subordinates","Посмотреть"," какие отпуска должны быть подтверждены моими подчиненными",
"Show timesheets to be validated by my subordinates","Смотрите временные показатели"," которые должны быть подтверждены моими подчиненными",
"Signature date","Дата подписания",,
"Silae",,,
"Single","Одинокий",,
"Site","Сайт",,
"SmicValue.menu","Стоимость МРОТ",,
"SmicValue.name","Стоимость МРОТ",,
"Social Charges","Расходы",,
"Social security number","Номер социального страхования",,
"Some lines do not have a justification file. Do you want to proceed ?","В некоторых строках нет файла обоснования. Вы хотите продолжить ?",,
"Spent time",,,
"Standard",,,
"Start","Запустить",,
"Start Date","Дата начала",,
"Start On","Начинается",,
"Start Time","время отправления",,
"Start date","Дата начала",,
"Start date time","Дата / Время начала",,
"Start time","Время начала",,
"Start&Stop","Секундомер",,
"Start&Stop Timer","Секундомер",,
"Starting city","Город отправления",,
"Status","Статус",,
"Status Timer","Статус таймера",,
"Step by step","Шаг за шагом",,
"Stock quantity status","количество текущего запаса",,
"Stop","Остановить",,
"Sunday","Воскресенье",,
"TEL",,,
"TEL 2",,,
"TSTimer","Расписание таймера",,
"TSTimer.Pause","Пауза",,
"TSTimer.Start","Начатый",,
"TSTimer.Stop","Постановление",,
"Taken","Принятый",,
"Task","Задача",,
"TeamTask","Задача",,
"Template","Модель",,
"The activity is not allowed in the current project.","Эта деятельность не разрешена в текущем проекте.",,
"The bank order linked to this expense has already been carried out/rejected, and thus can't be canceled","""Банковское поручение, относящееся к этим расходам, уже выполнено/отклонено и, следовательно, не может быть отменено"".",,
"The date of timesheet line %d can't be empty","Дата в строке %d расписания не может быть пустой",,
"The distance between %s and %s.","Расстояние между %s и %s.",,
"The employee %s has multiple %s leave lines","У сотрудника(ов) %s есть несколько строк отпуска по причине %s",,
"The employee %s has no %s leave line","у сотрудника(ов) %s нет строки отпуска по причине %s",,
"The employee %s has no associated user.","у сотрудника %s нет связанного пользователя.",,
"The employee %s has no birth date","У работника (ов) %нет указанной даты рождения",,
"The employee %s has no seniority date","Сотрудник(и) %s не имеет указанной даты выслуги лет",,
"The employee %s user has no active company.","Пользователь % s employee не имеет активной компании.",,
"The expense limit has been exceeded for the period %s to %s","Лимит примечания к расходам был превышен за период с %s до %s",,
"The expense line amount exceeds the authorized limit of ${expenseProduct?.amountLimit}. Please correct the amount or request the intervention of an HR manager.","Сумма в вашей строке расходов превышает допустимый лимит в размере $ {expenseProduct?.сумма ограничена}. Пожалуйста"," исправьте сумму или обратитесь за помощью к менеджеру по персоналу.",
"The expense line amount exceeds the authorized limit of %s. Please correct the amount or request the intervention of an HR manager.","Сумма в вашей строке комиссионных превышает допустимый лимит в %с. Пожалуйста"," исправьте сумму или обратитесь за помощью к менеджеру по персоналу.",
"The field Activity is filled automatically from the field ""Default Activity Product"" from the employee form, on the timesheets panel. You can still modify for each task though","""Это поле автоматически заполняется предварительно из таблицы ""сотрудник"""," поля""продукт за прошедшее время"" на вкладке"" табели учета рабочего времени"". Тем не менее",
"The file is not a PDF nor an image. Please keep the original document.","Файл не является ни PDF"," ни изображением. Пожалуйста",
"The given product is not an activity, please choose a correct activity.","""Указанный продукт не является деятельностью, Пожалуйста, выберите деятельность"".",,
"The hire date of the employee will be taken into account when computing days to add","Дата найма сотрудника будет учитываться при расчете дней"," подлежащих увеличению",
"The kilometric allowance rate corresponding to the kilometric allow param %s and the company %s is missing","Не существует шкалы ставок за километры"," соответствующей налоговой мощности %s и компании %s",
"The new expense is not in draft.","Новая смета расходов не имеет чернового статуса.",,
"The start date cannot be more recent than the end date.","Дата начала не может быть более поздней"," чем дата окончания.",
"The total tax has been set to zero since the expense type blocks taxes.","Общий налог был обнулен"," поскольку тип сборов не позволяет взимать НДС с НДФЛ.",
"There is already a payroll preparation for the employee %s, the company %s and the period %s","Уже существует расчет заработной платы для %сотрудников, %сотрудников компании и %сотрудников за определенный период",,
"There is an error in a formula","В одной из формул есть ошибка",,
"There is no civil year for society %s which includes date %s","Для компании %s не настроен календарный год"," который включает дату %s",
"There is no fiscal year for society %s which includes date %s","Для компании %s не установлен финансовый год"," который включает дату %s",
"There is no leave line for the employee %s and the reason %s.","Для сотрудника %s нет строки создания по причине %s",,
"There is no matching condition for the allowance %s","Не существует условия"," соответствующего налоговой мощности %s",
"There is no payroll for society %s which includes date %s","Для компании %s не установлен год выплаты заработной платы"," который включает дату %s",
"There is no year for society %s which includes date %s","Для компании %s не настроен год"," который включает дату %s",
"There is no year selected for the allowance.","Год для выплаты пособия не выбран.",,
"This configuration allows to fill expense line before creating any expense. This process is similar to the mobile application one.","Эта конфигурация позволяет заполнять строки накладных расходов до того"," как вы создадите накладную. Этот процесс аналогичен процессу в мобильном приложении.",
"This contact is referenced from employee %s - %s","Этот контакт указан в карточке сотрудника %s - %s",,
"This date is invalid. It must be included in the timesheet's period.","Эта дата недействительна. Она должна быть включена в период"," указанный в табеле учета рабочего времени.",
"This expense cannot be created because no project has been filled in and it has been noted as to be billed.","Этот сбор не может быть создан"," поскольку ни один проект не был заполнен и отмечен как подлежащий оплате.",
"This expense line is related to an expense which is not in draft.","Эта строка отчета о расходах связана с отчетом о расходах"," который не имеет чернового статуса.",
"This is a kilometric expense line. Distance must be greater than 0.","Это линия оплаты за километраж. Расстояние должно быть больше 0.",,
"This planned time value already exists.","Это значение запланированного времени уже существует",,
"This will attach an event to a project planning time",,,
"This will customize the event subject.",,,
"Thursday","Четверг",,
"Time %","Время %",,
"Time Sheet","Табель учета рабочего времени",,
"Time limit for a day in a timesheet","Ограничение количества часов"," проводимых в день в табелях учета рабочего времени",
"Time logging preference","Единица измерения"," введенная в табель учета рабочего времени",
"Time of hire","Время приема на работу",,
"Time unit","Единица времени",,
"Time%","% время",,
"Timer",,,
"Timer is already ongoing, stop it before starting a new one.","""Таймер уже запущен, остановите его, прежде чем начинать новый"".",,
"Timer start date time","Дата/время запуска секундомера",,
"Timesheet","табель учета рабочего времени",,
"Timesheet Line","Строка расписания",,
"Timesheet Line Form","Форма строка расписания",,
"Timesheet Lines","Строки расписания",,
"Timesheet Notification Mail","Электронное письмо с уведомлением для расписания",,
"Timesheet Templates","Шаблоны расписаний",,
"Timesheet default end date format","Шаблоны расписаний",,
"Timesheet editor","Редактор расписаний",,
"Timesheet filters","Фильтры расписания",,
"Timesheet line list is empty, please add a timesheet line list","пустые строки расписания, пожалуйста, добавьте строки расписания",,
"Timesheet lines","Строки расписания",,
"Timesheet reminder","Переводы расписаний",,
"Timesheet reminder line","Строка напоминания о расписании",,
"Timesheet reminder lines","Строки напоминания из табелей учета рабочего времени",,
"Timesheet reminder template","Шаблон напоминания о расписании",,
"Timesheet reminders","Напоминания о расписании",,
"Timesheet report","Отчеты о расписании",,
"Timesheet.fromDate","Дата начала",,
"Timesheet.task",,,
"Timesheet.timesheetOf","Расписание заданий на",,
"Timesheet.toDate","Дата окончания",,
"Timesheet.totalDuration","общая продолжительность",,
"TimesheetLine.duration","Продолжительность (часы)",,
"TimesheetLine.product","Деятельность",,
"TimesheetLine.project","Проект",,
"TimesheetLine.timeSpent","Прошедшее время",,
"TimesheetReport","Отчет табели",,
