"key","message","comment","context"
"Please enter valid forecast date","Пожалуйста, введите действительную дату прогноза",,
"Please fill the machine in the workcenter %s.","Пожалуйста, заполните машину для использования в зарядном пункте %s.",,
"Please fill the work center group with at least one work center.","Пожалуйста, заполните группу зарядных станций хотя бы одной зарядной станцией",,
"Please fill unit for product %s.","Пожалуйста, укажите единицу измерения продукта %s.",,
"Please select an element (a product, a product category or a product family) to run calculation","Пожалуйста, выберите документ (продукт, категорию или семейство продуктов), чтобы начать вычисления.",,
"Please select at least one MO","Пожалуйста, выберите хотя бы один из.",,
"Please select at least one product in the list.","Пожалуйста, выберите хотя бы один продукт из списка",,
"Please select more than one manufacturing order.","Пожалуйста, выберите несколько OFs",,
"Please select something to merge","Пожалуйста, выберите как минимум две строки",,
"Please take the following comment into account:","Примите во внимание следующий комментарий :",,
"Pre-fill operations","Предварительное заполнение операций",,
"Previous cost","Предыдущая стоимость",,
"Previous_cost",,,
"Previsional charge per machine (% per day)","Прогнозируемая нагрузка (% в день)",,
"Previsional charge rate (% per day)","Прогнозируемая нагрузка (% в день)",,
"Previsional charge rate (% per hour)","Прогнозируемая нагрузка (% в час)",,
"Previsional charge rate by machine (% per day)","Прогнозируемая нагрузка на машину (% в день)",,
"Previsional charge rate by machine (% per hour)","Прогнозируемая нагрузка на машину (% в час)",,
"Print","Распечатать",,
"Print Production Process","Распечатать диапазон",,
"Print planned date on manuf order ?","Распечатать запланированные даты на ОФЗ ?",,
"Print the cost sheet line detail","Распечатать подробную информацию о себестоимости",,
"Printings","Печати",,
"Priority","Приоритет",,
"Prod process","Диапазон",,
"Prod process filters","Фильтры диапазонов",,
"Prod process line","Фаза",,
"Prod process template","Модельный ряд",,
"ProdProcess.company","Компания",,
"ProdProcess.consumeProduct","Продукты, которые нужно потреблять",,
"ProdProcess.description","Описание",,
"ProdProcess.isOperation","управление потреблением поэтапно",,
"ProdProcess.isOutsourcing","Субподряд",,
"ProdProcess.label","Формулировка",,
"ProdProcess.name","Формулировка",,
"ProdProcess.outsourcing","Субподряд",,
"ProdProcess.phases","Фазы",,
"ProdProcess.priority","Приоритет",,
"ProdProcess.producedProductStockLocation","Расположение готовой продукции",,
"ProdProcess.product",,,
"ProdProcess.qty","Количество Продукта",,
"ProdProcess.stockLocation","Местоположение",,
"ProdProcess.unit","Единица",,
"ProdProcess.workcenter","Зарядные станции",,
"Produced product","Готовое изделие",,
"Produced products","Произведенная продукция произведенное",,
"Produced quantity","количество",,
"Produced ratio","Соотношение",,
"Producible qty","Производимое количество",,
"Product","Продукт",,
"Product approval","Утверждение продуктов",,
"Product approvals","Утверждения продукции",,
"Product cannot be null for prod product to generate. Please correct on prod product configurator id : %s.","Продукт не может быть нулевым для потребляемого продукта, который должен быть сгенерирован. Пожалуйста, исправьте в конфигураторе продукта, который будет использоваться с идентификатором: %S",,
"Product categories","категории продуктов",,
"Product families","Семейства продуктов",,
"Product sub-types","Подтипы продукта",,
"Product_code",,,
"Product_name",,,
"Production",,,
"Production & manufacturing Orders","Заказы на производство и изготовление",,
"Production Batch","Серийное производство",,
"Production and cost settings","Параметры производства и затрат",,
"Production batch","Обработка массового производства",,
"Production batch filters","Фильтры массовая обработка производство",,
"Production batches","Серийное производство",,
"Production config","Конфигурация. Производство",,
"Production config (${ name })","Производственная конфигурация (${ name })",,
"Production configuration","Настройка производства",,
"Production configurations","Конфигурации. Производство",,
"Production note","комментарий производство",,
"Production order","Производственный заказ",,
"Production order filters","Фильтры заказов на производство",,
"Production order generated","Сгенерированные заказы на производство",,
"Production order management from sale order","Управление производственными заказами из заказов на продажу",,
"Production order wizard","Мастер Производства Заказов",,
"Production orders","Производственные заказы",,
"Production orders closed","Выполненные производственные заказы",,
"Production process","Диапазон",,
"Production process configurator","Конфигуратор диапазона",,
"Production processes","Диапазоны",,
"Production stock location","Расположение компонентов",,
"Production stock locations","Расположение компонентов",,
"Production virtual stock location","Виртуальное производственное местоположение",,
"Production waste","Отходы производства",,
"Production's order created","Созданный производственный заказ",,
"Production.productStandard","Стандарт",,
"Productions orders","Производственные заказы",,
"Products","Продукты",,
"Products Wastes","Отбросы",,
"Products for generated purchase order","Продукты в заказе на покупку",,
"Products to consume","Продукты для потребления",,
"Products to produce","продукты для производства",,
"Public Holiday Planning",,,
"Purchase currency is missing for product %s, please configure it.","Валюта покупки отсутствует для продукта %s"," пожалуйста",
"Purchase orders",,,
"Qty","Кол-во",,
"Qty cannot be null for prod product to generate. Please correct on prod product configurator id : %s.","Количество не может быть нулевым для потребляемого продукта, который должен быть произведен. Пожалуйста, Внесите исправления в конфигуратор потребляемого продукта с идентификатором: %s",,
"Quantity","количество",,
"Quantity Wasted per Product","Количество, потраченное впустую на продукт",,
"Rate","Курс",,
"Rate type","Тип ставки",,
"Ratio",,,
"Raw material requirement","Нужен материал",,
"Raw material requirement filters",,,
"RawMaterialRequirement.available","Доступно в наличии",,
"RawMaterialRequirement.company","Общество",,
"RawMaterialRequirement.from","До",,
"RawMaterialRequirement.manufOrder","С",,
"RawMaterialRequirement.missingQuantity","недостающее количество",,
"RawMaterialRequirement.neededQuantity","Необходимое количество",,
"RawMaterialRequirement.product","Продукт",,
"RawMaterialRequirement.stockLocation","Местоположение",,
"RawMaterialRequirement.stockLocations","Места для хранения",,
"RawMaterialRequirement.title","необходимого материала",,
"RawMaterialRequirement.to","по фактическим затратам",,
"Real","Фактическое количество",,
"Real Qty","Фактические даты",,
"Real dates","Фактическое время (чч: мм: СС)",,
"Real duration (hh:mm:ss)","Реальный конец",,
"Real end","Фактическая дата окончания",,
"Real end date","Фактическая дата окончания фактические",,
"Real operations","операции",,
"Real production","Реальное производство реальные",,
"Real sales","продажи",,
"Real start","Реальное начало",,
"Real start date","Фактические даты начала",,
"Real stock","Реальный запас",,
"Real/Current Quantity","Фактическое/текущее количество",,
"Reportings","Отчетность",,
"Reports","Отчетность",,
"Request reservation","Запрос на бронирование",,
"Reserve all",,,
"Residual product","Остаточные продукты остаточные",,
"Residual products","продукты",,
"Residual products default stock location","Расположение остаточных продуктов по умолчанию",,
"Resources","ресурс",,
"Result","Результат",,
"Result Tree","Дерево результатов",,
"Result grid","Сетка результатов",,
"Results","Результаты",,
"Resume","Возобновить",,
"Return to draft status",,,
"Revaluation at actual prices","Оценка в реальном",,
"Run calculation","начать расчет",,
"S&OP","ПИК",,
"S&OP/MPS","ПИК / PDP",,
"SO line",,,
"SOP Real Values Batch","Пакетные данные о фактических значениях пика",,
"Sale order","Заказ на продажу",,
"Sale order line",,,
"Sale orders","Заказы на продажу",,
"Sales and Operations Planning","Промышленный и коммерческий план",,
"Sales and Operations Planning Line","Линия промышленного и коммерческого плана",,
"Sales and Operations Planning Lines","Линии промышленного и коммерческого плана",,
"Sales and Operations Planning Lines generation","создание линий промышленного и коммерческого плана",,
"Sales forecast","Прогноз продаж",,
"Saturday hours","Часы Работы В Субботу",,
"Scheduling","Календарное планирование",,
"Send email when manufacturing order finished","Отправить электронное письмо по завершении производственного заказа",,
"Send email when manufacturing order partially finished","Отправить электронное письмо при частичном завершении производственного заказа",,
"Sequence","Последовательность",,
"Sequence by workshop","Последовательность по цеху",,
"Serial Nbr","Серийный Номер",,
"Serial Number","Серийный",,
"Set to zero","номер сбросить на ноль",,
"Show all requirements ?","Показать все потребности ?",,
"Show requirements by MO","Отображать материальные потребности по OF",,
"Sop",,,
"Split by tracking numbers","Разделить по номеру отслеживания",,
"Standby","В перерыве",,
"Start","Запустить",,
"Start Month","Месяц начала",,
"Start and End Month should not be more than 12 months apart","Начальный и конечный месяцы не должны быть разделены более чем 12 месяцами",,
"Start date","Дата начала",,
"Started",,,
"Started by","Запущенный",,
"Starting Date","Дата начала",,
"Starting duration (hhh:mm:ss)","Время запуска (ЧЧЧ: мм: СС)",,
"Status","Статус",,
"Status considered to filter a manuf order","Статус, который следует учитывать при оформлении производственных заказов",,
"Status select",,,
"Stock Location","Расположение запаса",,
"Stock location","Расположение запаса",,
"Stock location for produced product","Расположение готовой продукции",,
"Stock location for residual products","Расположение остаточных продуктов",,
"Stock location is missing from the prod process and in the component default stock location in stock configuration.","Расположение компонентов на складе отсутствует в ассортименте и в расположении компонентов по умолчанию в конфигурации запасов.",,
"Stock move","Движение запаса",,
"Stock move in","входное движение",,
"Stock move line","Линия движения запаса",,
"Stock move lines","Линии движения запаса",,
"Stock move realize order select","Выбор момента реализации потребления",,
"Stock moves","движение запаса",,
"Stock moves in","движение на входе",,
"Stock moves out","движение на выходе",,
"Stopped by","Остановленный",,
"Stopping Date","Дата прекращения производства",,
"Subcontracting service","Предоставление услуг ST",,
"Subcontractor","Субподрядчик",,
"Subcontractors","Субподрядчики",,
"Subcontractors arrivals","Приемы субподрядчиков",,
"Subcontractors deliveries","Поставки субподрядчикам",,
"Subtract the product residuals cost on Cost sheet","Вычтите стоимость остаточных продуктов из себестоимости",,
"Sunday hours","Часы Работы В Воскресенье",,
"Supplier RFQ/PO","Предложение / Заказ На Поставку",,
"Supply method for manufacturing orders","Метод закупок на оф",,
"Surcharge",,,
"The bill of materials %s has been generated","Создана спецификация %s",,
"The condition formula to generate the bill of material returns null value or is not consistent. Please correct on configurator BOM id : %s.","Формула условия генерации спецификации вернула значение null или неверна. Пожалуйста, исправьте конфигуратор спецификации с помощью идентификатора: %s",,
"The condition formula to generate the prod process line returns null value or is not consistent. Please correct on prod process line configurator id : %s.","Формула условия генерации фазы диапазона вернула значение null или неверна. Пожалуйста, исправьте конфигуратор фазы диапазона с помощью идентификатора: %s",,
"The condition formula to generate the prod product returns null value or is not consistent. Please correct on prod product configurator id : %s.","Формула условия генерации потребляемого продукта вернула значение null или неверна. Пожалуйста, исправьте конфигуратор продукта, который будет использоваться с идентификатором: %s",,
"The formula script to fill the checkbox manage consumed products on phases returns null value or is not consistent. Please correct on prod process configurator id : %s.","Формула, которая позволяет заполнить флажок управление поэтапным потреблением, вернула значение null. Пожалуйста, исправьте конфигуратор продукта, который будет использоваться с идентификатором: %s",,
"The formula script to fill the name returns null value. Please correct on prod process configurator id : %s.","Формула, которая позволяет заполнить имя, вернула значение null. Пожалуйста, исправьте конфигуратор диапазона с помощью идентификатора: %s",,
"The formula script to fill the name returns null value. Please correct on prod process line configurator id : %s.","Формула, которая позволяет заполнить имя, вернула значение null. Пожалуйста, исправьте конфигуратор фазы диапазона с помощью идентификатора: %s",,
"The formula script to fill the product returns null value. Please correct on prod product configurator id : %s.","Формула, которая позволяет заполнить продукт, вернула значение null. Пожалуйста, исправьте конфигуратор продукта, который будет использоваться с идентификатором: %s",,
"The formula script to fill the qty returns null value. Please correct on prod product configurator id : %s.","Формула, которая позволяет заполнить количество, вернула значение null. Пожалуйста, исправьте конфигуратор продукта, который будет использоваться с идентификатором: %s",,
"The formula script to fill the unit returns null value. Please correct on prod product configurator id : %s.","Формула, которая позволяет заполнить единицу измерения, вернула значение null. Пожалуйста, исправьте конфигуратор продукта, который будет использоваться с идентификатором: %s",,
"The formula script to fill the work center returns null value. Please correct on prod process line configurator id : %s.","Формула, которая используется для заполнения позиции загрузки, вернула значение null. Пожалуйста, исправьте конфигуратор фазы диапазона с помощью идентификатора: %s",,
"The last manufacturing operation planned end date will overflow beyond the manuf order planned end date, do you wish to continue?","Запланированная дата окончания последнего операционного заказа превысит запланированную дату окончания производственного заказа, хотите продолжить ?",,
"The manuf order couldn't be generated for the product %s. Please fill a company on the linked BOM.","Не удалось сгенерировать производственный заказ для продукта %s. Пожалуйста, спросите компанию о соответствующей номенклатуре.",,
"The manufacturing operation is already finished and cannot be moved.","Операция находится в состоянии завершения и не может быть перемещена.",,
"The manufacturing order planned for %s can not be planned before today's date. Please adjust it. (Used date time %s)","Производственный заказ на %s не может быть запланирован до текущей даты. Пожалуйста, измените целевую дату еще раз. (Дата и время используются %s)",,
"The manufacturing order was canceled.","Производственный заказ был отменен.",,
"The merge must concern only manufacturing orders with Draft or Planned status, with the same products and same workshop stock location and with all bill of materials compatibles.","Слияния касаются только идентичных продуктов и мастерских для заказов в черновом или плановом состоянии с совместимыми номенклатурами / номенклатурами.",,
"The merge must concern only manufacturing orders with Draft or Planned status, with the same products and with all bill of materials compatibles.","Слияния касаются только идентичных продуктов для заказов в черновом или запланированном состоянии с совместимыми номенклатурами / номенклатурами.",,
"The outsourcing receipt stock location is missing from the stock config","Расположение приемного склада для аутсорсинга отсутствует в конфигурации склада.",,
"The period cannot exceed 20 days","Срок не может превышать 20 дней.",,
"The planned end date is inferior to the actual date","Ожидаемая дата окончания меньше текущей даты",,
"The produced product stock location is missing in the prod process","Место хранения готовой продукции отсутствует в ассортименте.",,
"The product %s is not in the bill of materials related to this production process","Продукт %s отсутствует в спецификации, относящейся к этому диапазону",,
"The product cost cannot be changed because the product cost type is not manual","Себестоимость не может быть изменена, поскольку тип стоимости продукта не является ручным.",,
"The production process and the bill of material must be applicable","Ассортимент и номенклатура должны быть применимыми",,
"The quantity of the bill of material %s is equal to zero.","Количество в спецификации %s равно 0",,
"The result formula of '%s' in configurator prod process '%s' could not be converted in a Stock location, please verify the formula.","""Результат формулы "" %s""в конфигураторе диапазона"" %s ""не может быть преобразован в местоположение склада, пожалуйста, проверьте формулу"".",,
"The system found a loop in your bill of materials, please correct concerned data","Система обнаружила ошибку в ваших спецификациях, пожалуйста, исправьте затронутые данные",,
"The template to send message for manufacturing order is missing.","Шаблон отправки сообщения для производственного заказа отсутствует.",,
"The time the machine starts before it can be used.","Время, необходимое для запуска машины, прежде чем ее можно будет использовать.",,
"The unit of the bill of material %s is missing. Please correct it.","Единица измерения в спецификации %s отсутствует. Пожалуйста, исправьте это",,
"There currently is a ${difference} ${currency?.symbol?:currency?.name} difference between your total forecast and the S&OP forecast. Proceed?","В настоящее время существует разница в ${difference} ${currency?.symbol?:currency?.name} между вашим общим прогнозом и прогнозом продаж. Вы бы хотели продолжить?",,
"There is no applicable bill of materials for %s","Для %s не существует соответствующей спецификации",,
"There no's defined nomenclature for product %s (%s)","Нет спецификации, определенной для продукта %s (%s)",,
"There's no configured sequence for fabrication's orders","Для производственных заказов не настроена последовательность",,
"There's no configured sequence for production's orders","Нет последовательности, настроенной для производственных заказов",,
"This bill of materials already has the following versions : <br/><ul> %s </ul>And these versions may also have ones. Do you still wish to create a new one ?","в этой спецификации уже есть следующие версии: <br /><ul> %s < / ul>и эти версии также могут иметь их сами. Вы действительно хотите создать еще одну ?",,
"This config allows to automatically fill the deliveries from the finished products of the manufacturing orders.","Эта конфигурация позволяет автоматически заполнять товарные накладные с готовой продукции оф.",,
"This production process already has the following versions : <br/><ul> %s </ul>And these versions may also have ones. Do you still wish to create a new one ?","В этом диапазоне уже есть следующие версии: <br /><ul> %s < / ul>и в этих новых версиях, возможно, уже есть некоторые из них. Вы все еще хотите создать новую ?",,
"This workflow is not supported for manufacturing operation status.","Целевой статус недействителен из-за текущего статуса операции.",,
"Thursday hours","Часы Работы В Четверг",,
"Time before next operation","Время до следующей операции",,
"Time before the next operation of the same manufacturing order.","Время ожидания до следующей операции того же производственного заказа.",,
"Time between two cycles. This is the time to wait until the end of a cycle to start a new cycle.","Время между двумя циклами. Это время, необходимое для ожидания окончания одного цикла, чтобы можно было начать новый.",,
"Time between two operations (hhh:mm:ss)","Время между операциями (ЧЧЧ: мм: СС)",,
"Time between two operations. This is the time to wait until the end of a operation to start a new one within the work center.","Время между операциями. Это время, необходимое для ожидания завершения операции, чтобы можно было начать новую",,
"Time difference (Minutes)","Промежуток времени (минуты)",,
"Time difference per manufacturing order","Разрыв во времени по производственному заказу",,
"To","À",,
"To Date","Дата окончания",,
"To consume manuf order","производственный заказ, подлежащий потреблению",,
"To consume operation order","операция, подлежащая потреблению",,
"To consume prod process line","Этап",,
"To consume products","потребления потребляемые продукты",,
"To produce manuf order","производить производственный заказ",,
"Too many days","Слишком много выбранных дней",,
"Too many iterations when searching for children bills of materials. Please check for bill of materials being in its own component list.","Слишком много итераций при поиске в подкаталогах спецификаций. Пожалуйста, проверьте, нет ли каких-либо спецификаций в их собственных подкаталогах.",,
"Too many recursive calls to create the bill of materials.","Для создания спецификации было выполнено слишком много рекурсивных вызовов.",,
"Too many recursive calls to import the bill of material configurator.","Было выполнено слишком много рекурсивных вызовов для импорта конфигуратора спецификации.",,
"Tool","Инструмент",,
"Tool Information","информация об инструментах",,
"Tools","Инструмент",,
"Total Planned Duration","Общая запланированная продолжительность",,
"Total Real Duration","Общая фактическая продолжительность общий",,
"Total forecast","прогноз",,
"Total hours","Общее количество часов",,
"Total lead time duration","Общее время прохождения",,
"Total price","Общая цена",,
"Tracking number",,,
"Tracking number search","Поиск номера отслеживания",,
"Trading name",,,
"Tuesday hours","Часы Работы Вторник",,
"Type",,,
"Type select",,,
"Type select icon",,,
"Undo manual changes",,,
"Unit","Единица",,
"Unit cannot be null for prod product to generate. Please correct on prod product configurator id : %s.","Единица измерения не может быть равна нулю для потребляемого продукта, который должен быть сгенерирован. Пожалуйста, исправьте конфигуратор потребляемого продукта с помощью идентификатора: %s",,
"Unit cost price","стоимость единицы продукции",,
"Unit price","Цена за единицу",,
"Unknown parent context class.","Класс родительского контекста неизвестен.",,
"Unrecognized capacity for company %s production configuration","Нераспознанная емкость для производственной конфигурации компании %s",,
"Update costs","обновить затраты",,
"Update costs date","Дата обновления стоимости",,
"Update planned quantities (Components and FP)","Обновить прогнозируемые количества (компоненты и единицы измерения)",,
"Update product cost price","Обновить себестоимость",,
"Update real quantities (Components and FP)","Обновить фактические количества (компоненты и ПФ)",,
"Uploaded file is not a CSV file","Загруженный файл не является файлом CSV !",,
"Urgent",,,
"Usable on production","Пригоден для использования в производстве",,
"Use generated product","Использовать созданный продукт",,
"User","Пользователь",,
"User Dashboard","Панель",,
"Validate","инструментов проверка пользователя",,
"Validated","подтверждена",,
"Valuation Batch","Периодическая оценка",,
"Valuation date","Дата оценки",,
"Version management","управление версиями",,
"Version number","Номер версии",,
"Waste","Отходы",,
"Waste description","Описание отходов",,
"Waste rate (%)","Коэффициент утилизации (%)",,
"Waste stock location","Расположение отходов",,
"Waste stock move","Отходы движения на выходе",,
"Wednesday hours","Часы Работы В Среду",,
"When enabled, allows you to input in hours (example: 7,50 hours instead of 007:30:00).","""Когда эта опция включена, она позволяет вводить данные в часах (например: 7,50 часов вместо 007:30: 00)"".",,
"When enabled, new prod process and prod process line will have their option to generate purchase order set to true.","""Когда эта опция включена, новые диапазоны и линейки диапазонов будут генерироваться с параметром генерации заказа, равным true"".",,
"Where-used list","вариант использования",,
"Work center","Зарядная станция",,
"Work center cannot be null for prod process line to generate. Please correct on prod process line configurator id : %s.","Позиция загрузки не может быть нулевой для диапазона, который будет сгенерирован. Необходимо либо выбрать один из них, либо определить сценарий, который может его сгенерировать, либо пройти через группу постов загрузки. Пожалуйста, исправьте конфигуратор фаз с помощью идентификатора: %s",,
"Work center filters","Фильтры зарядных станций",,
"Work center group","Группа зарядных станций",,
"Work center group cannot be null for prod process line to generate. Please correct on prod process line configurator id : %s.","Группа зарядных станций не может быть пустой для создаваемого диапазона. Пожалуйста, исправьте конфигуратор фаз с помощью идентификатора: %s",,
"Work center group planning","Планирование группы зарядных станций",,
"Work center groups","Группы зарядных станций",,
"Work center is missing from prod process line %s-%s.","Зарядная станция отсутствует в фазе %s-%s.",,
"Work center type","Тип зарядного устройства",,
"Work centers","Зарядные станции",,
"Work in progress","В процессе производства",,
"Work in progress valuation","Оценка производственных процессов",,
"WorkCenter","зарядная станция",,
"WorkInProgressValuation.title","Оценка производственных процессов",,
"Workshop","Семинар",,
"Workshops",,,
"Year","Год",,
"You can not merge manufacturing orders without unit.","Вы не можете объединять производственные заказы без подразделения.",,
"You can't manage the consumed products on phases because this production process is related to several bills of material","Вы не можете управлять продуктами, потребляемыми поэтапно, поскольку этот ассортимент связан с несколькими спецификациями",,
"You can't remove this record","Вы не можете удалить эту запись",,
"You cannot delete realized stock move lines.","Вы не можете удалять строки из выполненных перемещений акций.",,
"You must add a positive quantity","Пожалуйста, введите положительное количество",,
"You must configure a component default stock location for company %s.","В конфигурация компании для хранилища приложений, вы должны настроить стандартное расположение по умолчанию для компонентов ",,
"You must configure a finished products default stock location for company %s.","Пожалуйста, настройте местоположение готовой продукции по умолчанию для компании %s",,
"You must configure a production for company %s","пожалуйста, настройте производство для компании %s",,
"You must configure a production virtual stock location for company %s","пожалуйста, настройте виртуальное местоположение производство для компании %s",,
"You must configure a residual products default stock location for company %s.","пожалуйста, настройте местоположение остаточной продукции для компании %s",,
"You must configure a sequence for manufacturing order for company %s","Пожалуйста, настройте последовательность для производственных заказов для компании %s",,
"You must configure a waste stock location for company %s.","пожалуйста, настройте место размещения лома для компании %s.",,
"You must select a nomenclature","Пожалуйста, выберите спецификацию",,
"Your production process is empty.","Ваш диапазон пуст.",,
"Your production virtual stock location is not an outsourcing location.","Ваше виртуальное производственное местоположение нельзя использовать для аутсорсинга.",,
"Your scheduling configuration is at the latest. you need to fill the estimated shipping date to be able to plan your manufacturing orders.","Ваш метод планирования определен не позднее. Необходимо указать предполагаемую дату отгрузки, чтобы вы могли планировать свои производственные заказы.",,
"Your scheduling configuration is at the latest. you need to fill the planned end date to be able to plan your manufacturing orders.","Ваш метод планирования определен не позднее. Необходимо ввести запланированную дату окончания, чтобы вы могли планировать свои производственные заказы.",,
"Your time on this operation is paused. The status of the operation has not been updated as someone is still working on it.","Ваше время на эту операцию приостановлено. Статус операции не был обновлен, потому что кто-то все еще работает над ней.",,
"Your time on this operation is paused. This operation cannot be stopped because other operators are still working on it. You can go to the web instance to force stop the operation.","Эту операцию нельзя остановить, потому что другие операторы все еще работают над ней. Вы можете получить доступ к веб-экземпляру, чтобы принудительно остановить операцию. Ваше время на эту операцию уходит на перерыв.",,
"import.name","Импорт",,
"import.verb","Импортировать",,
"inOrOut is invalid","Неверный ввод или вывод.",,
"name","имя",,
"status","Статус",,
"value:Manufacturing","Производство",,
